	word	count
404	gowalks	1
1732	gowalk	1
480	govacation	1
211	gotzoo	1
2823	gotwanted	1
4197	gottrain	1
728	gottour	1
1085	gottendog	1
2437	gotsupplies	1
563	gotsecond	1
3355	gotrid	1
1644	gotpromoted	1
1202	gotpoison	1
327	gotplumber	1
817	gotplane	1
2731	gotpilots	1
1981	gotoutside	1
1708	gotmillion	1
2159	gotmad	1
2887	gotlicense	1
758	gotkitten	1
1174	gotidea	1
1374	gotice	1
2744	gothole	1
125	gothired	1
2693	gotgreat	1
4211	gotexperience	1
56	gotexercise	1
2416	gotdrove	1
517	gotdog	1
2337	gotdecided	1
1565	gotcompeting	1
297	gotblack	1
2206	gotbetter	1
414	gotbed	1
1030	gotback	1
4238	gotaway	1
2896	gotanother	1
1450	gotangry	1
1509	gotalong	1
2733	gostarbucks	1
3588	gosnowboarding	1
2763	goskating	1
324	gorun	1
824	goround	1
2143	goride	1
606	gorestaurant	1
531	gopool	1
29	gopixels	1
970	goodwriter	1
677	goodthrow	1
828	goodhaircut	1
4126	goodgraphic	1
3137	goodfriends	1
4110	goodfriend	1
4210	goodevery	1
1272	gooddriver	1
1390	goodday	1
1721	goodbasketball	1
4104	goodapple	1
1118	gonext	1
1824	goneshopping	1
642	gonerestaurant	1
2715	gomuseum	1
1884	gomugger	1
1075	gomezashamed	1
757	goldanother	1
1699	gojogging	1
2135	gojog	1
461	goinglunch	1
1979	goinghome	1
2014	goingfly	1
1934	goingcamping	1
3227	gohunting	1
2634	gohospital	1
1840	gohell	1
819	gogrocery	1
942	gograb	1
127	goget	1
2804	gogermany	1
786	gofast	1
4056	goessleep	1
289	goesinside	1
1671	goesgym	1
3624	goesback	1
212	goeat	1
635	godisney	1
3343	godestination	1
1188	gobowling	1
980	gobarefoot	1
2491	goballet	1
3462	goanymore	1
3163	goanother	1
4199	glassstormed	1
1594	givescar	1
3487	givenpromotion	1
783	givenadoption	1
3848	givemoney	1
2602	givemedication	1
1324	givekid	1
3419	givebaby	1
3974	girlwhole	1
2922	girlwearing	1
1764	girltripped	1
2236	girlsthink	1
2575	girlsquiet	1
144	girlspleased	1
2905	girlslunch	1
3903	girlsimpressed	1
1822	girlname	1
2535	girlfriendwant	1
255	girlfriendupset	1
2697	girlfriendnight	1
3150	girlfriendnever	1
2528	girlfriendleft	1
2470	girlfriendleave	1
577	girlfriendhome	1
2398	girlfrienddumped	1
158	girlfriendcompleted	1
2816	girlfriendbroke	1
655	girldidnt	1
2170	girldanced	1
2019	giraffesgot	1
4226	ginasparents	1
3613	ginasneighbors	1
1789	ginasfeet	1
1164	gigrealized	1
2891	giggledbounced	1
3286	giftterrible	1
4085	giftmother	1
1378	giftinstead	1
1251	giftback	1
3913	getworse	1
507	gettree	1
761	gettoy	1
3145	gettingstrike	1
2349	gettingdeported	1
1005	gettingcoupons	1
1836	gettingbitten	1
2031	gettable	1
4082	getsworse	1
1224	getrid	1
2881	getnew	1
1330	getmetal	1
632	getmedal	1
1316	getmcdonalds	1
536	getmail	1
3568	getkitten	1
1865	getinstead	1
2038	getice	1
1436	geteat	1
1556	getdog	1
2668	getcow	1
815	getcollege	1
2678	getcoffee	1
180	getbetter	1
2578	getaway	1
991	getattention	1
3089	getaround	1
1523	getanother	1
1738	getalong	1
1273	gentlystroked	1
222	gavewent	1
3592	gavetrying	1
1046	gavesanta	1
630	gavereleased	1
1226	gavereading	1
3482	gavepaper	1
1492	gavenumber	1
401	gavenice	1
2125	gavenew	1
2563	gavemouse	1
3456	gavemoney	1
485	gaveman	1
1686	gavelearning	1
1858	gavelake	1
1670	gaveice	1
1898	gavefive	1
2836	gaveeating	1
4193	gaveeasily	1
36	gavedog	1
3969	gavecomfortable	1
2455	gavecollection	1
1332	gaveclocks	1
2594	gavechecked	1
2255	gaveboxer	1
293	gavebought	1
3060	gavebirth	1
2492	gavebig	1
3763	gavebandana	1
412	gaveband	1
1913	gaveback	1
102	gavebabysitter	1
1583	gavebaby	1
2450	gaveagreed	1
2923	gaveadoption	1
1397	garbagewashed	1
1597	garbagedisposal	1
4169	gamewithout	1
1002	gamewatched	1
2940	gamegone	1
2110	gameever	1
971	gameair	1
486	gallonsink	1
3859	gainedseveral	1
2272	futurehusband	1
3749	furnitureebay	1
3847	furioustuxedo	1
184	furiousboat	1
1541	funtry	1
2291	funswimming	1
2902	funschool	1
2266	funnight	1
3500	fungusinfections	1
3948	fungolfing	1
2084	fudgesundaes	1
2006	fronttv	1
151	friesdinner	1
3017	friendwent	1
2420	friendwasnt	1
2344	friendtaught	1
3681	friendswont	1
1377	friendsupset	1
3148	friendssteak	1
836	friendssoon	1
2141	friendspawn	1
2029	friendsloyal	1
3729	friendshire	1
4101	friendshelp	1
24	friendshated	1
4016	friendsgo	1
2779	friendseasily	1
1144	friendsdecided	1
2071	friendscome	1
856	friendsangry	1
462	friendreally	1
1260	friendoffended	1
2694	friendmovies	1
1516	friendmoved	1
880	friendinsulted	1
213	friendignored	1
3455	friendgave	1
1209	friendfelt	1
700	friendface	1
427	friendencouraged	1
2480	friendday	1
913	friedchicken	1
3720	freshlybaked	1
2586	freerelaxed	1
826	fratscolded	1
2722	frameopinion	1
88	fourtires	1
405	foundwear	1
1687	foundteller	1
1547	foundteaching	1
3822	foundoven	1
614	foundorange	1
78	foundmovie	1
502	foundmoney	1
3524	foundinvigorating	1
3617	foundhome	1
831	foundhighschool	1
1035	foundhidden	1
3395	foundeverything	1
3243	founddidnt	1
3576	founddiced	1
2134	founddebt	1
2824	foundbetter	1
1807	forwardrain	1
464	forwardmeeting	1
265	forwardconquering	1
361	fortytwo	1
3072	formedrival	1
931	forgottenturn	1
3237	forgotbuy	1
2129	forcedwear	1
3616	footballgot	1
3591	foodtempting	1
264	foodhouse	1
1017	fooddrove	1
1943	foodcourt	1
1628	followingyear	1
3561	flyparis	1
580	flymoms	1
1363	flyingcolors	1
3845	flowerswerent	1
2108	flowersliked	1
3389	floralperfume	1
854	floorsparkling	1
3486	floatsank	1
528	fleweurope	1
1996	flavorbaking	1
1579	flashlightscream	1
1298	flagswent	1
1407	fixrip	1
875	fixglasses	1
832	fixedmechanics	1
716	fivedollar	1
2720	fivecups	1
890	fitpets	1
140	fitanger	1
2264	fishingboring	1
3926	fisheyes	1
2360	fishever	1
183	fishdinner	1
2636	fishcaught	1
920	fishanymore	1
244	firstplace	1
3263	firstgig	1
2574	firstcountry	1
3232	firefoot	1
1929	firedlate	1
372	firedbad	1
2404	finishingstrokes	1
1714	finishgame	1
2542	finishedmile	1
382	finishedbook	1
3827	finishedbirdhouse	1
4011	findwedding	1
2702	findtips	1
1910	findsmaller	1
2456	findride	1
3877	findgood	1
3401	findfood	1
948	finddog	1
2607	findback	1
1453	findaxes	1
3183	findanywhere	1
1820	findanything	1
3838	financialsituation	1
1356	finaltest	1
340	finallyupgrade	1
1265	finallyready	1
3854	finallyleft	1
3714	filterdrawer	1
567	fillform	1
1618	figureeat	1
3924	fightbehind	1
2743	fifthavenue	1
684	fieldgrandfathers	1
2039	fiancésick	1
1478	fenceran	1
3353	feltwasted	1
1419	feltwarm	1
54	feltunmotivated	1
2773	feltterrible	1
2489	feltsatisfied	1
1244	feltrefreshed	1
368	feltpride	1
3784	feltprepared	1
1669	feltlike	1
1961	feltleft	1
3013	feltjealous	1
4037	feltimmune	1
4022	felthot	1
525	feltguilty	1
542	feltgrateful	1
2858	feltfree	1
3849	feltfear	1
3257	feltextremely	1
657	feltenergized	1
1522	feltdrank	1
450	feltdepressed	1
1337	feltcould	1
169	feltchildish	1
3673	feltashamed	1
2011	feltappreciated	1
1861	feltappointment	1
3164	feltangry	1
1097	feltamazing	1
2043	feltagitated	1
3506	fellroof	1
3350	fellapart	1
2628	feetriddled	1
379	feetfine	1
1309	feetbig	1
1333	feelsfalling	1
3813	feellike	1
3048	feelingwide	1
1113	feelingrefreshed	1
1057	feelinglonely	1
2915	feelingextremely	1
3022	feelexcited	1
683	feedingfarm	1
2524	feedcake	1
3667	fedmouse	1
1639	fearever	1
3932	favoritestore	1
1438	favoritesbacon	1
4154	fatherwalked	1
3204	fatherthanked	1
3491	fatherloved	1
1730	fathergave	1
3899	fatherdrunk	1
4049	fastestswimmer	1
2788	fasterrecklessly	1
755	fastcould	1
3295	farmanimals	1
325	faraway	1
1266	familywould	1
3217	familywondered	1
1416	familywished	1
2375	familyturn	1
3577	familythought	1
782	familysat	1
739	familyfelt	1
2620	familyexpected	1
2855	familyenjoyed	1
2663	familyenjoy	1
3795	familydisappointed	1
4212	familydecided	1
1049	familybroke	1
2106	familyantiamerican	1
3550	fallmuch	1
4089	fairyleft	1
939	failurenothing	1
160	failedtest	1
1428	faceswollen	1
1217	facerude	1
3635	faceleft	1
1875	facefootball	1
2448	extremelytired	1
3330	extremelystressed	1
1817	extrafish	1
3407	extendlength	1
2023	explainedshouldnt	1
2794	experienceconfirmed	1
1774	expensivepair	1
2768	expectedlose	1
2173	expectedcelebrate	1
3261	exerciseday	1
2511	excitedturkey	1
3547	excitedtook	1
1283	excitedlyran	1
3829	excitedjoin	1
2444	excitedhear	1
69	excitedgreat	1
3927	excitedgrandpa	1
1476	excitedgoing	1
2841	excitedfound	1
1148	excitedfinally	1
228	exciteddress	1
3046	exciteddirt	1
3153	exceptmouse	1
2759	excellentperformance	1
958	examsstudents	1
332	evictedapartment	1
1733	everyword	1
1886	everytime	1
3028	everythingsaid	1
2864	everythingneeded	1
938	everythingknew	1
1691	everythingdisneyland	1
618	everysport	1
1852	everyonesad	1
1563	everyonerestaurant	1
136	everyonepleased	1
1605	everyoneoffered	1
2639	everyonenice	1
994	everyoneleave	1
2265	everyonedisappointed	1
2624	everyonecomplimented	1
1387	everyoneclass	1
2362	everyonebegan	1
2914	everyoneback	1
2028	everyoneagreed	1
1841	everynight	1
3370	everyminute	1
1620	everybodyloved	1
2059	evertasted	1
1010	eversince	1
1019	everplayed	1
3070	everknown	1
1020	everknowing	1
1609	evergot	1
3023	everfix	1
1742	evereaten	1
3762	everbought	1
1047	evenmake	1
3643	evenfaster	1
4050	europethree	1
874	ericsteacher	1
665	erasestories	1
4087	equipmentlittle	1
181	episodesfavorite	1
3036	entirepizza	1
2545	entirefamily	1
2727	entirebaseball	1
842	enterednursing	1
3262	enoughperformed	1
797	enoughmoney	1
1314	enjoysnew	1
3615	enjoyshow	1
4166	enjoyshard	1
1342	enjoyedspending	1
1246	enjoyedsmart	1
3923	enjoyedpractice	1
3665	enjoyedpepperoni	1
537	enjoyedmeal	1
1218	enjoyedinteraction	1
2325	enjoyedimmensely	1
2098	enjoyedgreat	1
39	enjoyedgetting	1
3222	enjoyedfunerals	1
3850	enjoyedexperience	1
1612	enjoyeddinner	1
840	enjoyeddate	1
3826	enjoyablenights	1
321	enforcementwould	1
2499	energizedalert	1
2830	endsummer	1
4183	endedletter	1
1656	endedgetting	1
317	enddate	1
743	encouragedpeople	1
1012	employeesthought	1
3304	emergencyroom	1
2591	emergedsurfboard	1
3627	emergedseedy	1
3117	embarrassedvomited	1
2461	embarrasseddidnt	1
3146	embarrassedcar	1
1770	emanatingtable	1
830	elisparents	1
2311	elatedprize	1
2627	elatedgirlfriend	1
2767	elaate	1
3922	eightydollars	1
410	eggsempty	1
1601	effortwriting	1
3797	edsparents	1
1930	edshand	1
906	economicsclass	1
2350	eatscrambled	1
1425	eatsandwich	1
2834	eatpizza	1
1157	eatpears	1
1288	eatmeat	1
615	eatlater	1
2926	eatingwell	1
3273	eatinghot	1
2799	eatingfull	1
895	eatingfood	1
452	eatice	1
995	eathotdog	1
3311	eatfast	1
89	eatendog	1
1322	eateggplant	1
1098	eatchicken	1
3058	eatafterwards	1
380	easylexi	1
1275	easilymade	1
432	easiestgame	1
1658	earringcome	1
3009	earlypossible	1
3890	earlynight	1
2428	earlyage	1
751	dyedpink	1
2239	dungfly	1
1099	dumpedanother	1
1432	dugfield	1
724	dugfence	1
935	dueweather	1
2900	duelack	1
168	dryend	1
1737	drumsevery	1
4052	drumsanymore	1
178	drumplaying	1
1181	drovestraight	1
3281	droveperfectly	1
1080	drovepast	1
226	droppeduniversity	1
1287	droppedtoast	1
2952	droppedschool	1
1722	droppedletter	1
1345	droppedknee	1
1245	droppedchemistry	1
1468	dropbatons	1
4077	drivingroads	1
3140	drivewaygravel	1
985	drivetime	1
105	drivesbrazil	1
2310	drivertake	1
311	driverlaughed	1
268	driverkept	1
1779	driverdecided	1
1815	driveintheatre	1
3752	drivehuge	1
2459	drinksbarbecue	1
2764	drinkmargaritas	1
1663	drinkingwater	1
2120	drinkbeer	1
3628	drinkalcohol	1
4100	dreamcome	1
1498	drawervacuum	1
1729	drankwater	1
940	dranksoda	1
3088	drankroot	1
2677	drankfive	1
2991	drankcoffee	1
2136	drainwent	1
3282	doughgot	1
3634	doreensmom	1
3284	doorwalked	1
3809	doorturned	1
719	doorinvited	1
2294	doordaniels	1
3011	dontneed	1
3872	dontknow	1
1845	dontget	1
1527	dontfix	1
3388	donepoorly	1
1804	dollartip	1
101	dollarsbuy	1
1553	doguseless	1
2985	doguniform	1
3603	dogstranger	1
1391	dogsstop	1
1132	dogsleft	1
973	dogsever	1
2133	dogsdug	1
1790	dogscats	1
4230	dogreplace	1
3697	dogran	1
3976	dogoverweight	1
2945	dognewspaper	1
1044	dogmilk	1
3884	dogliked	1
3517	dogignored	1
305	doghouse	1
282	doghit	1
1627	doggave	1
397	dogfell	1
3842	dogeat	1
1354	dogcouldnt	1
2087	dogback	1
4216	dogaway	1
4044	doganywhere	1
2553	doesntgood	1
334	doctortells	1
3660	doctorsprescription	1
790	doctorsaid	1
370	doctorfloor	1
926	dmvsaid	1
905	dmvhired	1
1423	diveevery	1
4042	distasteopera	1
2606	displeasedbehind	1
1984	disneyworld	1
845	disneylandexcept	1
3661	dislikescolor	1
647	disinterestwanted	1
1950	disgustslammed	1
6	disgustedleft	1
1487	disgustanger	1
1100	discoveredmissing	1
1682	discouragedplaying	1
2305	disappointedtie	1
205	disappointedschool	1
2909	disappointednever	1
2771	disappointedmovie	1
3209	disappointedgift	1
1023	disappointedget	1
1312	disappointedcoworkers	1
2482	disappointedband	1
3151	dirtypants	1
60	dirtylaundry	1
1334	dirtiestlake	1
364	dirtdung	1
966	dirtdress	1
564	directlykitchen	1
1630	directionsnearest	1
3094	directedeveryone	1
3586	dinnerturned	1
4153	dinnertogether	1
1667	dinnernight	1
3316	dinnerlarge	1
2075	dinnerjudges	1
3611	dietsoda	1
3937	diedanyway	1
1490	didntwork	1
3831	didntwalk	1
1863	didnttry	1
3905	didnttexts	1
157	didnttell	1
3935	didntstamina	1
4013	didntshoe	1
2463	didntserve	1
4137	didntreally	1
250	didntquestions	1
1990	didntmoney	1
456	didntmiss	1
634	didntmind	1
521	didntmeet	1
680	didntget	1
3867	didntever	1
1901	didntcheat	1
86	didntbother	1
550	didntblood	1
2843	didntanything	1
134	dicedcucumbers	1
3372	diaryproducts	1
304	detestedpizza	1
2770	despitededication	1
744	despisedmetal	1
1876	designsthrew	1
2672	depressedcondition	1
2253	dentistremoved	1
156	demandednew	1
1418	demandedback	1
3466	delswife	1
3098	deliverugly	1
1568	deliveredparcel	1
1249	delightedreceive	1
922	delightednews	1
1040	delighteddropped	1
2826	delicioustreats	1
4155	deletefinished	1
3390	deletedhard	1
740	deletedapp	1
106	degreesoil	1
1172	degreecomputer	1
4178	deermissed	1
1952	deepmud	1
3191	deeperwater	1
2061	dedicationgave	1
2885	declinedoffer	1
3369	decidesthrow	1
1355	decidesnever	1
1880	decideslonger	1
2347	decideslikes	1
946	decideshusband	1
2565	decidedworking	1
768	decidedwelcome	1
2582	decidedwear	1
1291	decidedwater	1
1587	decidedwatch	1
3572	decidedwant	1
1793	decidedvideogame	1
487	decidedusing	1
2724	decidedtry	1
1651	decidedtreat	1
1006	decidedtoss	1
3423	decidedtime	1
2703	decidedthrow	1
1891	decidedswim	1
4234	decidedstudy	1
3994	decidedstop	1
2840	decidedstep	1
1076	decidedsteal	1
3476	decidedspin	1
3443	decidedspend	1
1127	decidedsick	1
2382	decidedshoplift	1
2032	decidedsell	1
1486	decidedschedule	1
638	decidedrun	1
1782	decidedrecommend	1
1196	decidedproblem	1
1282	decidedpour	1
1933	decidednatural	1
4157	decidedmust	1
1408	decidedmovie	1
1077	decidedmove	1
3480	decidedloved	1
3160	decidedlive	1
3147	decidedlearn	1
2386	decidedlaw	1
3104	decidedjet	1
296	decidedinvite	1
437	decidedintensely	1
1110	decidedhaggling	1
2137	decidedgrow	1
2842	decidedgive	1
956	decidedfun	1
1469	decidedfeed	1
223	decidedextend	1
1661	decideddrive	1
1379	decideddive	1
1947	decideddisinterest	1
613	decideddinner	1
1753	decideddelete	1
2521	decideddate	1
1058	decidedcut	1
3736	decidedcome	1
3156	decidedcancel	1
2354	decidedbake	1
2856	decidedask	1
2670	decidedapply	1
3806	decidedanything	1
3063	decidedabandon	1
520	debtever	1
3110	dealtcards	1
2321	deadthrew	1
4176	daytoothache	1
4081	dayspent	1
2866	dayschool	1
3740	dayprom	1
3680	daypleased	1
1021	daynice	1
1703	daymall	1
3606	daylife	1
1446	dayhate	1
3082	daygreat	1
780	dayconduct	1
1607	dayclosed	1
871	davidsmom	1
3713	davidsfather	1
3655	davesfeet	1
254	daughterswould	1
541	daughterstarted	1
394	daughterice	1
3748	daughterfelt	1
3201	datetomorrow	1
1206	datethought	1
2238	dateeverything	1
256	dateenjoyed	1
681	datebecame	1
1903	darkforgot	1
1496	darkcolor	1
3732	danshappiest	1
3726	dansfriend	1
2374	dannysgrandpa	1
400	danielsface	1
316	dangerouspets	1
1763	dancepracticed	1
2146	dancedwell	1
838	dancedtogether	1
1724	dancedjubilantly	1
2897	dancedfun	1
1111	dancedexcitement	1
2302	dancedaround	1
2566	danceclub	1
4192	danceclasses	1
3483	dadtold	1
3410	dadpraised	1
1433	dadhelpful	1
4034	dadchop	1
1305	dadashamed	1
2726	cuttree	1
3908	customernever	1
2958	curtainsrest	1
1447	cursedrudeness	1
2525	curesworked	1
3479	curbbought	1
2174	cupsgarbage	1
556	cupscoffee	1
1048	cultsacrificed	1
1846	crushedberries	1
3081	crowspets	1
4235	crowdbooed	1
3844	criedtimes	1
407	criedlosing	1
3828	criedincessantly	1
2289	criedhysterically	1
1974	crieddog	1
2476	criedalone	1
3285	createdimaginary	1
3308	creamsince	1
918	creamsandwich	1
2220	creampie	1
2742	creamlooked	1
3719	creamlistening	1
821	creaminstead	1
1948	creamfinished	1
2048	creamdidnt	1
3418	creamcones	1
3465	crawledaround	1
553	coybought	1
1869	coworkersreaction	1
4171	coworkerproud	1
1215	cowinstead	1
1431	cowboyhat	1
3758	cousinsstarted	1
2271	cousinsdog	1
1242	cousinmad	1
1014	cousincopies	1
3503	cousinafterwards	1
2342	courtfit	1
366	couponswork	1
3252	countrythird	1
506	countryjoined	1
2452	couldsteam	1
1830	couldsell	1
1719	couldperformed	1
2737	couldntshuffle	1
3886	couldntshark	1
3889	couldntremember	1
1638	couldntmovies	1
3437	couldntmeet	1
752	couldnthelp	1
153	couldntget	1
2716	couldntfigure	1
1061	couldnteven	1
1445	couldntchildren	1
1908	couldnever	1
1512	couldkeep	1
2979	couldhome	1
1659	couldgrow	1
2004	couldgo	1
1422	coulddrive	1
1000	couldcome	1
2904	couldclip	1
4241	couldbuy	1
1969	couldbreath	1
1745	couldafford	1
1032	couchcurb	1
2301	cosmeticsfield	1
3173	coryswatch	1
3663	cornerasking	1
3271	corasface	1
2464	copiesbook	1
4196	cooksposition	1
1117	cookingwould	1
3594	cookedswan	1
2685	convertedsatanism	1
3458	controladdictions	1
2701	continuemaking	1
993	continuedsit	1
1448	continuedrun	1
2889	continuedpull	1
1095	continuedperform	1
2653	continuedget	1
79	continueddrink	1
3781	continuedbare	1
3268	contentsgarbage	1
4051	contentlyscratched	1
1184	contemplatedunfriendly	1
3394	constantlyavoid	1
572	considersrunning	1
930	conqueringfears	1
4057	congratulatedwell	1
2869	congratulatedmarriage	1
468	congratulatedcame	1
3958	congratulatedbrother	1
3008	confuseddoctors	1
3025	confrontedbarista	1
3448	confirmeddistaste	1
2086	conessprinkles	1
2659	conductphone	1
3973	conditionold	1
851	concertsanymore	1
3170	concernedscared	1
1105	computerwould	1
2457	computerscience	1
1079	computerhome	1
2787	complimentedservice	1
3730	complimentedclean	1
646	completelydry	1
68	completeddegree	1
2689	completechores	1
396	complementedtasty	1
714	complainedspying	1
3212	compiledreport	1
426	competingpharmacy	1
2568	competelong	1
2529	companysold	1
882	companyothers	1
3846	companynever	1
242	companyapplied	1
919	commercialdriver	1
3531	commendedwell	1
2365	cominguntied	1
328	comfortedstepped	1
2907	comfortablesneakers	1
4186	comeyoga	1
3530	cometrue	1
2201	comepossession	1
592	comenew	1
3158	comelondon	1
4031	comeideas	1
2445	comedinner	1
1676	comeback	1
822	comeanymore	1
262	comeamsterdam	1
493	combedlong	1
641	colorloved	1
477	colorgrey	1
1821	colorgreen	1
4205	coloredhair	1
2552	collegeact	1
2558	collectionalbums	1
3996	collectedmarshmallows	1
1855	colinsschool	1
2974	coldoutside	1
1284	coldice	1
2698	cokecap	1
238	coffeeshop	1
1725	coffeerather	1
3771	coffeemade	1
121	codeviolations	1
2292	coateddriveway	1
1381	coachever	1
1327	coachate	1
120	coachasked	1
1710	clubswent	1
3436	clubsentered	1
3417	clothingstained	1
3264	clothingclean	1
3077	clothesstill	1
1123	clothesmade	1
3226	closingbeaches	1
2002	closewindow	1
1811	closestore	1
3253	closesaccounts	1
258	closehouse	1
4102	closedpop	1
356	closedbusiness	1
2399	clockssister	1
4061	clipcoupons	1
4053	climbvolcano	1
2357	climbtall	1
899	climbedgrandmas	1
702	clientsrequirements	1
119	cleanshoes	1
277	cleanevery	1
1894	cleanestcountry	1
2967	cleanerbags	1
4041	cleandry	1
2541	cleandishes	1
2769	classstarted	1
3496	classpresident	1
1878	classkids	1
1372	classhard	1
1424	classestook	1
75	christmastree	1
3192	christmasever	1
3757	chosgrades	1
2180	choresfirst	1
3750	choptree	1
1122	choosingday	1
495	choirdecided	1
2123	choicesmade	1
2571	chocolatecake	1
130	chipmunkterrified	1
2313	chinesedinner	1
873	childrenwould	1
4198	childrenshopping	1
2962	childrenice	1
3289	childrendecorate	1
4206	childrenboring	1
2846	childrenapologized	1
465	childrenalways	1
1120	childname	1
748	chieftook	1
315	chiefdecided	1
2946	chiefclosing	1
784	chickenwings	1
2224	chickenlife	1
2508	chickeninstead	1
527	chemistryclass	1
1555	chefnotorious	1
2204	chef500	1
3342	cheesesandwich	1
3205	cheesegave	1
1619	checkthanked	1
2005	checkoutbook	1
2520	checkmessages	1
1230	checkfriend	1
3396	checkedrehab	1
2176	cheapestpair	1
443	chasedmile	1
275	chapspot	1
3177	changejobs	1
1212	changedschools	1
1360	changedpair	1
792	changedmind	1
3380	changedfour	1
1787	chairinstead	1
2486	cerealdelicious	1
3689	cellphone	1
1856	celebratednice	1
1702	celebratedhalloween	1
1109	celebratebirthday	1
2371	cdplayer	1
1182	cdknee	1
333	caystressed	1
2706	caughtsleep	1
1225	caughtseveral	1
902	caughtday	1
3477	catnipchristmas	1
104	catchdad	1
2588	castshow	1
3078	castlesstupid	1
1045	castlesmaller	1
336	cassidymoved	1
1323	casseroleoven	1
47	cashierinvited	1
377	carwork	1
2557	carwarmed	1
3377	carvepumpkins	1
3187	carryonfly	1
347	carpetliving	1
2877	carparking	1
3768	carmud	1
3176	carlsdate	1
1280	caringshoes	1
3488	cargarage	1
1394	careworried	1
3712	carelibrarian	1
318	carelessperson	1
1812	carekept	1
466	caredattend	1
419	carebike	1
3260	cardsleft	1
4066	carclean	1
2315	carcity	1
1026	caraway	1
754	carashusband	1
1662	caramelapples	1
224	carafternoon	1
1783	capturedcrows	1
3619	canttry	1
118	cantsit	1
3416	cantgo	1
2554	cannedblackberries	1
1975	candidatesupported	1
3392	cancelvacation	1
2419	cancelledarchery	1
3093	canaryanyone	1
2585	campingequipment	1
2033	camehouse	1
897	cameclose	1
4092	cameback	1
15	calmlywalked	1
2422	calmlyfinished	1
3567	calmlife	1
3571	calmday	1
3597	calmbathtub	1
2158	callthank	1
4239	callsstrangers	1
960	callsperson	1
4068	callpolice	1
1068	callinsurance	1
2564	callerelated	1
2314	calledsister	1
2751	calledrestaurant	1
40	calledpolice	1
515	calledparents	1
2595	callednext	1
165	calledgirl	1
1510	calledfriends	1
3186	calledback	1
1927	calendarswasnt	1
2008	cakewedding	1
1632	cakestill	1
1611	cakeseagulls	1
1186	cakenext	1
2251	cakeinstead	1
1534	cakecould	1
1140	cakeaway	1
2781	caitlinssister	1
4135	cafeyelp	1
1011	cafewent	1
1746	cablepicture	1
472	buyyacht	1
138	buyused	1
1626	buytwo	1
2775	buyshaving	1
96	buypresents	1
4184	buypiano	1
767	buynew	1
4191	buyman	1
1154	buylight	1
2351	buyharp	1
2930	buyhandbag	1
2498	buyburger	1
2536	buybox	1
3751	buyboat	1
2473	buyanything	1
1718	buttonshappiest	1
2427	butterflyvillage	1
2221	busstop	1
2282	buslooks	1
2740	businesssucceeded	1
650	businessfailed	1
3587	busevery	1
1919	burstpeals	1
2828	burnedfire	1
4213	burnedbooks	1
1289	burgernew	1
4124	burgerfries	1
3415	bullsmake	1
651	builtsnowman	1
376	buildboat	1
2774	bugsgone	1
358	broughtsnacks	1
2736	broughtmistress	1
2358	brotherwore	1
3339	brotherkept	1
4003	brotherinstitutionalized	1
2570	brotherdemanded	1
850	brotherdecided	1
3988	brothercouldnt	1
1141	brokewheel	1
2980	broketears	1
3869	brokeremail	1
876	brokentoaster	1
1883	brokeleg	1
1683	brokegirlfriend	1
3126	brokecd	1
3970	broadwayshows	1
3965	brittanysfather	1
1590	brisklytake	1
3941	brightpink	1
206	brickwindow	1
3278	briansteacher	1
458	briansperformance	1
833	briansgirlfriend	1
1162	breathmuch	1
1069	breathfreely	1
35	breastcancer	1
1655	breakingbad	1
3335	brazilday	1
2599	brandaawoke	1
2460	braggedneighbor	1
1143	bradleysturned	1
3161	boywent	1
3041	boysgood	1
2189	boysfast	1
3644	boynever	1
2387	boygirl	1
3896	boyfriendredecorated	1
1560	boyfrienddelighted	1
3406	boyfriendcritical	1
343	boyfriendcolor	1
692	boybaseball	1
479	boxkleenex	1
2738	boxground	1
3223	boxanymore	1
1897	bowlingleague	1
2880	bowlingcelebrate	1
2688	bowlhalloween	1
718	bowlerbrother	1
4076	boundbest	1
3755	bouncedball	1
2757	boughtticket	1
2056	boughtthree	1
1213	boughtreasonable	1
659	boughtpurple	1
4039	boughtoysters	1
4075	boughtone	1
620	boughtmany	1
1989	boughtluxury	1
3949	boughtlizard	1
3122	boughtlet	1
621	boughtjump	1
2772	boughtexpensive	1
2845	boughtentire	1
2099	boughtelephants	1
2057	boughtdyed	1
2015	boughtdog	1
1259	boughtdelicious	1
270	boughtdaughter	1
1641	boughtclothes	1
3440	boughtchap	1
575	boughtblack	1
1801	bought10	1
1137	botherclose	1
2182	bosswonderful	1
3997	bossgave	1
2863	bossangry	1
1752	borrowedbelt	1
1592	boredwent	1
3493	boredalready	1
3773	bootsmall	1
2079	bootscontinued	1
2933	boothgreat	1
113	bookstogether	1
2366	booksowned	1
1773	booksground	1
3910	booksdisorganized	1
1034	bookdolphins	1
3705	bookclub	1
2393	bonluc	1
3861	bodyshape	1
3276	boddecided	1
866	bobsbusiness	1
2587	boatswung	1
131	boatcame	1
1018	boardhours	1
243	bluesuit	1
2802	bluescarf	1
278	bluesbaseball	1
3832	blueribbon	1
93	bluehair	1
418	blooddrawn	1
3703	blamesmother	1
2406	blamedmom	1
4163	blackinvited	1
298	blackeye	1
1561	blackcar	1
3489	blackberrieslong	1
3888	bittertaste	1
478	bittencow	1
4187	bitleg	1
